Gene_Name,Sequence_Name,Wormbase_ID,ADL,AFD,AIN,AIY,ASEL,ASER,ASG,ASI,ASK,AVA,AVE,AVG,AVH,AVK,AVM,AWA,AWB,AWC,BAG,CAN,DA,DD,I5,IL1,IL2,NSM,OLL,OLQ,PHA,PVC,PVD,PVM,RIA,RIC,RIM,RIS,RMD,SMD,VB,VC,VD
C15F1.5,C15F1.5,WBGene00015796,1.325498746,1.657940236,1.574222528,3.436311151,2.824648741,0.215211559,1.241443695,0.885508645,2.375101772,1.8310052,2.607030342,1.438009605,2.837547669,2.954290087,0.678968994,2.48223277,2.039250501,2.673609925,1.333356856,1.638105349,6.548848712,3.013769639,6.209837336,1.273581293,4.289496066,4.00688173,9.353830553,3.922230626,5.751443951,7.557934523,0.768727185,0.545228648,2.949620386,1.009434217,0.534109101,0.945301949,1.599375404,2.278119864,3.510356182,3.605557715,3.036213585
Y39C12A.9,Y39C12A.9,WBGene00012710,5.590718118,1.657287149,18.23418983,2.41251672,0.485973357,1.587511565,6.466920581,4.224215822,1.626901208,5.096789493,9.645413817,5.005676763,6.790110373,4.954440104,16.05496984,4.961049038,3.685876582,5.493714041,3.392397174,7.73366286,8.576932238,13.73018175,3.761132926,10.15967063,11.93115687,4.297265242,4.244942401,5.527821799,4.320488881,6.40846639,8.754731107,7.163989182,5.049059298,5.346805256,6.715099634,6.888956914,10.95643376,12.24866849,5.797514242,7.457211597,8.020506719
C54E4.4,C54E4.4,WBGene00016919,3.127530865,1.657231955,3.323683345,3.607943813,1.007951211,2.076536038,1.841905966,6.215878191,0.769439454,3.47929651,2.751666294,4.159961489,2.225423338,1.586272315,0.975079187,2.709803283,4.961548326,7.107402536,0.430221678,9.052499054,5.66630931,10.85106031,14.53351155,6.778040234,6.729114076,47.28588036,8.913598529,10.73471741,7.56082707,9.838023179,3.056443738,4.134463667,3.286307567,1.44092898,2.181708148,31.01816479,5.140070359,3.942381232,4.796727474,1.471547215,4.705352635
K02A4.3,K02A4.3,WBGene00196862,0.739451143,1.656160042,0.576949311,0,0.477132335,0.303234435,0,0.238452575,1.186777801,0,0,0,0.714567777,0.208186148,0,1.870456063,0,0.495059508,0.863077006,0,0.430751607,0,0.306790063,0,1.083677699,0,2.94911141,1.065989416,1.004178827,0.889606123,0,0,0.543162627,0.501057264,3.146202993,0,0,1.330055373,0,0.15361795,0
F38B6.4,F38B6.4,WBGene00018174,3.88443508,1.656108787,1.835288144,3.715585345,1.905389643,0.963768731,5.56625904,2.210984329,3.103737734,3.748081995,1.325421272,3.23875592,9.395847092,9.208633116,2.662898003,3.464268388,4.495964785,2.425672308,0.725265234,8.782283403,9.471256535,6.407774226,6.531347456,2.489960064,2.110120669,2.728059592,7.150527813,4.659669681,4.772803047,6.933634963,3.063373987,3.223422046,6.968247031,2.253242465,2.221695281,3.953981108,2.801199425,4.095772208,4.540157395,3.081865167,9.649721309
src-2,F49B2.5,WBGene00005078,4.779609007,1.65516831,2.920120019,2.352654451,2.223447502,3.346098237,1.625200022,5.517730666,1.372762986,2.241730718,2.759662724,1.863286754,4.361817376,4.605258005,2.854218209,2.020233987,6.238317771,6.156650036,0.996353477,14.46386648,4.246282793,6.900358497,6.886051727,9.194538152,3.088369006,4.242401782,11.32014179,10.79824085,12.01641992,15.71721504,2.434727813,5.241639941,3.208943741,2.545300228,2.058717674,6.588865199,4.31900982,5.974412397,4.201299458,3.864981828,9.129587518
C15B12.10,C15B12.10,WBGene00196489,0,1.654138409,4.732570246,0,0.377888723,0,0.810542738,0.377708878,0,0,0,2.883347601,0.743198538,0.362575394,0,0.675492638,0,1.045009235,1.150233569,0,1.820819555,2.307811421,0.654009708,1.345784963,2.851830617,0,1.482345672,0,0.583387175,0,27.69807015,0,0.229621749,0,1.125865003,0,2.459867437,0,0,0,1.747826447
lurp-1,F44F4.1,WBGene00009700,2.102097876,1.65314611,6.669242069,2.032752262,1.224090932,4.324007051,2.488746499,4.667732625,2.378051901,3.272774829,17.39939547,2.416360118,4.506133817,2.725028578,15.6556898,4.982924849,3.450721171,6.588278999,6.705019848,8.445876258,73.3422359,204.2716603,13.56667059,10.82354357,5.160623283,50.08937635,27.58489557,12.30950835,14.22151466,19.05597335,72.29643839,17.05275411,2.612360842,6.542639364,87.11224966,3.906057912,37.11294898,81.25297132,11.56673445,6.912418772,100.9952631
F36H1.11,F36H1.11,WBGene00009496,7.593100524,1.652872991,2.984844297,6.338405666,0.999430108,3.824189074,3.855408641,3.138149328,1.313966988,2.535328857,8.49709858,6.794562975,7.999799423,4.84898026,5.064599214,4.000941528,3.789987825,6.72008633,2.796187907,23.8113549,11.62267726,7.92447652,5.44509546,21.13684993,6.22382972,3.558314215,10.60373468,15.09036536,10.82640901,15.92839688,3.941815755,5.591556018,12.23838289,3.377614716,6.078218574,7.627327117,23.38200643,5.807577025,10.7486216,1.800679163,7.023302183
phy-4,Y43F8B.4,WBGene00012815,1.081492074,1.652563444,2.439519278,3.092483907,2.67369152,0.374631676,0.379659295,0.697984731,0.5491085,5.493725384,5.832167658,1.056233442,9.181719036,5.243648687,0.092593286,0.975032856,2.209149577,1.766670901,2.381324698,0.840480493,1.538300057,0.316165251,2.155440878,0.614262317,0.388072817,0.698712484,1.654766931,1.781250988,2.185561052,1.654725514,1.566891874,2.741997403,3.567597158,4.427636194,1.331859946,1.877928675,2.336654147,13.41223837,8.142750573,2.144495315,0.448664101
Y32F6B.7,Y32F6B.7,WBGene00200483,1.338491791,1.652525631,1.95291996,0,0,0,0.875006823,0,1.547819901,0,0,5.26335523,1.304890256,0,0,0.594623801,2.355013343,0,0.506264967,0.715551526,0,0,0.925694745,0,1.156752226,0.824503565,0,0.713685917,1.431597764,0.578219917,0,2.134979925,2.229539577,1.51066251,0.771408213,0.322099199,0.742520627,2.468977523,0,0.27795083,0.336303539
C25A1.17,C25A1.17,WBGene00077527,1.5465682,1.650550506,5.371770531,0,0,1.259589192,0,0.165082525,0,0,0,0,1.019257782,0,1.657218882,0.590465593,4.677089437,2.284768519,1.061958637,0.797229785,0,0,0,2.352770062,2.765398801,0.818737805,1.295756706,0.486220477,0,0,0,2.676436988,0,0.595453212,58.61310477,7.994781473,0.287146564,0,0.980782516,1.237421255,0.391286467
F55C10.4,F55C10.4,WBGene00010108,0.87258425,1.649692177,0.384438795,0.905089077,0.34134558,0.57510498,0.138300926,0.246054984,0.569033414,0.609197153,0.425861146,0.916488348,3.074786217,4.548025616,0.433215519,0.825082592,0.46935192,0.984456338,0.523899859,2.994359744,2.585110742,1.000306178,4.686896006,0.108465724,3.126107339,0.610422654,1.877894724,0.52744715,3.56070946,7.210990004,0,0.420538099,3.136274697,0.920420835,0.788208049,0.897375203,3.048463626,1.661003812,2.128660236,0.254045182,1.479524036
spo-11,T05E11.4,WBGene00004985,2.605925344,1.649186165,1.424660143,4.560102703,0.409085901,0.654385865,1.229951336,2.262902604,1.071052865,2.685371331,0.571423863,2.898249815,5.337616605,2.16594506,2.682325425,3.021496018,2.595446091,4.030489168,0.584639338,2.493136793,10.0802001,6.624894933,6.530959624,1.19447944,2.293292724,6.073866867,27.47778597,10.38468894,10.91830286,13.94129863,3.983828439,0.423713591,4.977360025,0.740317317,2.3327304,2.141476216,3.096456154,4.52610765,3.96363799,2.14303823,6.316632014
Y51H4A.1,Y51H4A.1,WBGene00013098,2.704515741,1.648684587,15.28535554,3.753159853,1.259211782,1.609086517,2.08798109,2.004029159,0.858925744,26.89587457,20.0527984,7.500332484,28.88720399,6.935400322,156.3201718,6.694674754,2.695253834,15.31652845,5.750021414,4.041523519,11.76144285,8.059690012,6.040763461,3.411231124,8.04166397,4.581413238,3.082401458,3.080618348,3.240908704,6.09765663,15.97109473,49.12744486,10.16880881,2.361344964,17.71065102,6.701005784,18.09054275,15.14566716,9.932259292,14.76694644,6.182250572
C16E9.27,C16E9.27,WBGene00201729,1.011160024,1.648442235,1.432422469,1.378373109,0,2.814292723,2.79707367,1.398246379,0.501804786,1.598434539,0,7.444080374,2.581883787,0.77427639,8.741653486,0,1.526994953,1.562019291,1.553905696,1.505096052,1.393125023,0,2.691756047,0.768142102,2.51027876,3.014308811,1.365174144,1.415214479,1.043580203,1.542188681,11.85704628,1.747627805,3.650238036,0.423164485,8.648793429,1.689135081,2.504013489,0.644289121,0.826594372,0.887409905,1.458110116
dars-2,F10C2.6,WBGene00001095,4.809086969,1.647753028,2.812545125,2.682270442,0.872496088,1.143985385,3.191972281,3.655284389,2.818515018,4.565562466,3.025375098,3.733291257,6.765517786,5.666556312,5.915163597,4.176915601,4.092900005,4.83887068,3.730106493,8.391926885,9.53830086,8.810646262,5.943699398,3.962172393,6.111074979,8.036601804,15.96768465,8.181321391,8.684562467,11.86532111,8.659332381,1.971819785,8.172707571,1.996659207,5.655692366,4.202000804,6.9736366,5.798577434,4.512496346,3.147690262,10.96367639
R09E10.13,R09E10.13,WBGene00194658,37.51979952,1.647745925,12.9046904,46.01078975,2.766135739,4.692097196,8.07057833,4.632176235,17.48401152,7.200628627,1.338914541,4.336050535,16.22570339,33.29690484,0.547962013,5.517855102,31.01289204,15.90546772,2.38163549,6.255201625,11.15499828,6.755129595,2.967946009,4.61104016,13.32573701,54.65211442,6.646560149,1.616148678,10.64691328,14.26517328,25.62876675,1.352404556,57.94739439,5.538856112,1.231760004,5.569406553,14.59196439,2.600398566,44.55378813,3.186069866,10.51525205
F58F9.10,F58F9.10,WBGene00044308,0,1.647606302,0.092087458,0,0,0,0,0,0.16399349,0,0,0,0,0,0.205043981,0,0,0.229433813,0,0,0.0991455,0.231567485,0.055312052,0.128951582,0.145174685,0,0,0.24256026,0,0,0,0,0,0,0,0,0.270795552,0.160707607,0.244958278,0,0.056773168
F59B10.9,F59B10.9,WBGene00201928,1.912664259,1.647528673,0.347689866,0,0.56233441,0,3.7297726,0,0,0,0,0,0,1.030271209,0,0,0,4.667083178,0,0,0.507671537,0,2.051479293,0,5.068236874,0,2.205871536,0,0.897495097,0.726214459,0,4.556315349,0,0,0,0,1.404690422,0,0,0,0.666118628
btb-17,F39E9.11,WBGene00018200,11.1788622,1.64690502,0.253452672,1.693241668,0.128475294,0.454166559,1.11213381,0.280192219,0.531798036,2.173781753,0.515293907,1.112513419,1.341044234,1.250054855,0.070296135,2.572618385,0.84229391,1.695641033,0.137679134,1.396463534,3.77627684,2.164038481,1.45806897,0.744883837,0.270218429,7.976413629,0.684673614,2.417856016,1.042948485,1.708131454,1.315129826,1.590684919,1.008575222,0.763504433,0.81931807,1.119608373,0.964670564,1.25264008,0.987638209,0.665876773,3.11876358
ZK622.5,ZK622.5,WBGene00044667,1.302676414,1.646782221,7.637936765,1.682972691,5.743928207,5.245518314,2.768041598,5.382986586,7.137454838,11.55055806,4.884923727,6.022319602,5.152852919,2.319138407,6.831151481,7.979325972,5.927420208,9.964959477,11.79577162,8.301331504,138.8757043,3.219859734,7.626481607,10.78108068,6.926027225,6.269084474,17.17842954,16.90380682,17.58536346,15.87996192,6.241219235,11.9916195,7.472410813,27.41652502,8.438547974,3.902197111,292.5835358,28.48203285,481.128213,4.070465949,14.65768782
K09E9.11,K09E9.11,WBGene00199986,1.073689245,1.646721659,0.237946197,0,0,0,0,0.330165103,0.795739966,0,0,0,1.318359056,1.735326092,0.52981644,0.590465593,0,0,0,0,0.462807217,0,0.285843404,0,0.398424643,0,1.295756706,0,0.703823568,0.386825493,0,0,0,0.595453212,0,0,0.78136907,0,0,1.291893142,0.333951766
F56D6.16,F56D6.16,WBGene00219304,10.16409366,1.64661077,3.336514799,11.88119153,0.71433797,0.827663609,6.715921796,3.556865255,2.543217046,4.843249227,3.622070332,6.400362178,9.3449075,13.0154502,5.733145386,4.149578423,9.324444782,4.823955996,1.153320256,14.82119578,12.48235728,9.577981339,10.6493151,14.85652433,8.105673914,8.736651742,5.389609036,9.645438713,15.57541441,17.91567068,5.044472254,10.46024039,7.602977537,2.585580064,3.516872179,7.650063693,10.09329164,4.674253851,6.960889864,2.037806852,12.67697059
ZK84.10,ZK84.10,WBGene00197450,1.395344217,1.645355764,0,0,0,0,0,0,0.988477601,0,0,0,0,0,0,1.713041957,0,0,0,0,0,0,0,0.702014462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621788183,0,0,0
fbxa-216,Y47H9C.10,WBGene00012953,1.987809242,1.644992667,2.767532353,0.72513563,1.194688625,0.938496506,2.212810747,3.055550341,2.657792284,2.226830937,4.386136521,1.840806884,3.053706233,1.112405369,3.124650159,4.701480825,1.619171043,2.99809178,1.582095659,3.081805941,2.860630242,2.674106542,2.556275834,1.633529957,3.83563793,1.552710577,11.16591799,4.256459476,4.860299369,5.665368043,4.699357971,2.759598956,1.637563593,0.891823216,4.991875619,4.14372211,2.823364782,3.339736514,1.219553221,4.05113314,2.992084381
B0457.13,B0457.13,WBGene00199312,0,1.643872077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506264967,0,0,0,0.287856385,0,0,0,2.609763507,1.751982432,0.956868865,0,0,2.134979925,0,0,0,0,0.324639864,0,0,0,0
C39H7.2,C39H7.2,WBGene00023252,1.074707261,1.642895349,3.306286537,0.78210919,0.508989551,3.427289533,2.665090576,2.875384279,2.119042356,1.32084641,0.846444453,4.294735746,2.954381319,0.828399277,1.868049501,5.400202329,2.111991178,4.032129654,0.151708377,1.83520177,3.140881855,3.267177814,2.465371287,2.166771491,1.541030417,2.361245617,9.379975975,1.439253455,2.886989151,3.675854678,4.627677914,2.358501263,3.281356084,1.644500856,1.266113208,3.460761033,1.540176143,2.335879834,1.69253287,0.70054782,1.604567087
ZC247.2,ZC247.2,WBGene00013860,3.300720746,1.642869766,2.664147939,2.515477462,1.314815819,1.091507476,6.84938362,2.0348185,1.136347458,2.428303595,1.424987943,3.711595898,5.282408398,6.641306507,1.388814685,2.101074437,3.544861902,1.702035489,2.937329445,6.253663219,4.870695206,8.964927954,6.639401937,3.196748909,2.160032266,1.890973831,8.055410413,4.666847612,5.378824871,8.735134509,3.025014249,2.555467845,3.779370954,1.875013772,2.759041602,6.55889542,3.584118603,4.090048571,3.369637581,3.19877145,8.348325688
C01G6.3,C01G6.3,WBGene00007225,0.798095966,1.641720804,1.775478639,2.114220543,0.294076811,0.618934001,1.356423505,0.504942296,0.539386322,3.633155875,1.262106632,1.971451284,9.583298172,9.838692177,0.425781205,2.34305022,1.181786709,3.936863487,0.186701505,4.316996781,8.873032237,7.034397397,18.49587097,0.142995363,0.268533828,18.56302242,6.858712738,4.915907528,2.973677735,3.169073885,0,0.831617103,1.290988361,0.622197954,1.053602889,0.931690294,3.017846076,1.118930932,3.814153883,6.164112178,1.799335248
pgl-2,B0523.3,WBGene00003993,2.348751332,1.641574084,1.875094335,4.01344206,1.686179608,0.484817518,1.51521558,1.704391562,0.893926685,2.777562201,1.252387497,1.233220288,4.115148528,2.553363847,2.776009256,2.768199331,2.594399671,2.752848735,1.667034723,3.530381864,6.950262896,6.516276332,5.56278858,2.088970106,2.500899612,8.679365259,14.91143035,7.138335502,7.174061181,8.805726687,12.45969658,4.25420623,7.301398489,1.513240647,1.820897779,4.607818671,4.945813859,3.690222951,3.538690168,2.538984439,7.764701603
pqn-36,F39D8.1,WBGene00004123,0.786359194,1.641434258,0.744329046,0.676203442,0.433210795,0.584943595,1.395759483,2.31211138,0.417171404,1.303690442,1.382131784,0.590056061,0.884170433,1.554290553,1.041864771,3.581164452,4.226942231,3.822832957,0.495807332,12.95085038,3.882683294,11.67559581,7.681165996,7.029820895,1.858886964,5.077927646,8.759116079,8.033596728,5.293752069,9.300071184,1.269515355,1.904060228,3.104754595,0.513876824,1.978180938,6.18165196,4.859286385,2.143499737,1.71701406,0.721101187,4.557109175
T23F4.2,T23F4.2,WBGene00020740,4.067647865,1.640695443,2.981125697,2.304927474,1.681179335,1.576051944,6.82555858,6.320588369,2.668065155,2.836910939,2.021089148,4.21164635,7.035145412,8.657488366,2.420154032,4.407304006,7.750755247,7.268177862,3.534902682,10.95463538,11.35523033,7.210693148,7.942944732,4.242378833,4.316719451,10.23997537,8.080601627,7.097818699,11.05083994,12.45086471,6.657037563,3.605946449,5.176230138,1.977756444,3.476377438,6.279441942,4.18732798,4.388324087,5.967324474,3.922461836,10.04824073
T04B2.8,T04B2.8,WBGene00044018,0.869570824,1.640666279,0.788172393,0.679873223,0.106387591,0,0,0.178944826,1.354113139,0.149531801,0.426703522,0.394820435,1.828607346,1.259762656,0.179555899,1.193929253,1.296206369,0.220769781,0.342027219,1.634163453,1.465958256,1.447705881,1.628643161,0.378880902,2.850563913,3.153082557,2.405833616,1.335596223,2.097342199,2.533513303,0,0,1.172561687,0.709014792,0.248686823,0.206027438,0.874828538,1.186265383,0.645640797,0.142700574,1.21883916
C16C8.4,C16C8.4,WBGene00015842,2.537758426,1.640445064,1.2285217,2.567218172,0.179150758,0.664824872,1.141500416,1.409000485,1.061584217,3.95742767,0.323368896,1.137293536,21.05786264,3.023760912,1.878879275,4.203687953,1.658415385,3.181311331,1.072860653,4.835445335,5.259684392,7.865631067,4.525270531,1.970222697,4.926862822,8.673544418,18.23871808,13.40142546,6.725495714,7.591558157,1.705554871,2.884066466,5.109379647,2.41582043,3.412459554,3.011879609,6.20059876,3.717750072,3.017610725,2.230157963,4.797576116
linc-30,Y20F4.10,WBGene00219749,0.848471322,1.640441551,0.956824906,0.841074234,0.087373984,0.226083079,0.335429953,1.012435754,0.556199216,0.694464345,1.153048643,0.377320956,0.277276561,0.31558889,0.421947263,0.933844749,0.394896979,2.570402776,0.403660615,0.585672914,0.245892303,0.808813074,0.47607355,0.28697972,5.082007828,0.3160601,0.60580065,0.239818929,0.744090159,0.555171538,0,0.16114968,0.677577198,1.04953053,2.824109374,0.246890497,1.493782263,1.329552199,0.312434468,0.618848817,0.383202312
gbb-1,Y41G9A.4,WBGene00021528,15.53427573,1.639615825,26.22119368,2.684764494,3.037692439,3.59365843,11.97687326,9.907008589,35.60718418,26.52032517,21.38963098,46.3209757,36.27304072,11.21453294,25.15577474,16.70806817,13.12881689,12.83777342,5.82840151,11.26126805,105.1805596,33.70103699,10.98494437,27.80002753,9.008470757,6.060328933,35.34693012,17.40815405,22.28775548,21.52417444,130.9529459,12.14387847,29.85154894,30.20424348,5.522833361,12.52227403,52.46413594,66.53920287,38.06167276,1.714438827,41.49004385
F36H1.13,F36H1.13,WBGene00045017,10.94777768,1.639598442,79.33533953,1.509318554,0,2.976271593,9.577267571,1.589030059,2.423824492,4.671925443,1.894563639,0,0.971692052,0,1.515275018,2.29760422,2.525897398,1.716412465,3.403053474,2.280077186,14.62917001,2.184244726,2.377361486,14.96342274,24.88432517,5.110824454,5.839240591,1.013434001,4.135551843,4.572301275,0,0,5.923383686,4.228722331,96.64238519,1.372142588,2.954645777,2.711983405,3.243563773,9.08840229,3.477449944
C29A12.12,C29A12.12,WBGene00197836,0,1.63908835,2.953981723,0,0,3.689992881,0,0.879618838,3.158141879,0,0,1.217363008,0,0.72567115,0,4.427618376,4.989925896,0.48258559,2.061944138,2.822453627,2.544045566,0.373568545,1.618532591,0,0.395657805,3.327156641,3.860275187,0,1.387666847,1.758064857,0,2.65785062,2.678220632,0.247946669,2.35250598,0,3.535607256,1.314670696,0,0.353833756,0.3885692
T28B11.24,T28B11.24,WBGene00201919,3.400902293,1.63908835,2.6164775,0,0,2.649548067,0,0.879618838,0,0.840999051,4.407622305,1.217363008,1.001459239,0.983447365,0.53844887,0.749456176,1.827051311,0.694855992,1.110701209,0,1.69337612,0.373568545,0.28385838,0,0,0,0,0.965687508,1.474039112,1.058344421,0,4.210653806,3.242264069,6.409074544,2.237016648,0,0.651256275,1.033992846,0,0.117944598,0.331632656
C14C10.2,C14C10.2,WBGene00007585,3.927710745,1.63735013,3.450006976,1.402874272,0.232435514,0.716539888,2.72840411,7.343756439,1.298428084,5.468774109,6.461115296,3.174369657,5.610207364,4.417720101,5.329272085,4.347038387,3.237461458,5.430345633,2.766629777,6.02978662,6.994983432,7.408131904,4.367513276,5.560535316,7.112090435,5.424933662,13.55657756,5.52323649,5.499916655,7.958233097,2.903026819,3.187924702,6.283329747,2.277801352,3.409927646,1.251954916,6.0255611,4.152140122,4.18314864,4.702803748,8.285138644
D1014.2,D1014.2,WBGene00017015,0.604312491,1.634932882,369.4172932,1.243116123,0.785526998,3.668352561,1.219345941,1.266374218,4.026127059,1.492851427,1.571442027,0.135681326,1.350033033,10.87168123,2.366530394,2.699951971,1.431740608,5.513479591,1.474598609,1.947950438,1.118605455,1.02984327,3.280244963,4.665232213,0.604446086,8.245064083,2.96599347,3.484749846,4.239192615,2.429673774,1.044190328,1.123342467,0.907533553,77.17669168,1.708985605,3.540099557,7.357392456,3.837297256,0.441368904,0.315739503,0.963179558
